id,name,description,price,stock,category_id,created_at,updated_at,brand,colors,gender,season,source,source_url,style_attrs,tags,colors_clean,season_clean,tags_clean,product_group,text_profile
582,Bootcut fit pantolon,"Orta belli, slim-fit pantolon. Kemer köprüleri, fermuarlı ve düğmeli kapama. Arkada fileto cepler.",3950.0,10,6,2026-03-24 19:57:49.997,2026-04-01 23:27:39.725,Massimo Dutti,"[""Chocolate Brown""]",female,"[""spring"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/bootcut-fit-pantolon-l05069769?pelement=57067669,"{""fit"": ""straight"", ""style"": [""office"", ""minimal""], ""length"": ""maxi"", ""volume"": ""medium"", ""subtype"": [""trouser""], ""material"": ""cotton"", ""occasion"": [""daily"", ""office"", ""formal""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""lower"", ""layering_level"": ""not_applicable"", ""formality_level"": 4, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""outerwear"", ""shoes"", ""bag"", ""accessory""]}","[""lower"", ""trouser"", ""straight"", ""office"", ""cotton"", ""dark-neutral""]",['chocolate brown'],"['spring', 'autumn', 'winter']","['lower', 'trouser', 'straight', 'office', 'cotton', 'dark-neutral']",pants,"Ürün: Bootcut fit pantolon. Açıklama: Orta belli, slim-fit pantolon. Kemer köprüleri, fermuarlı ve düğmeli kapama. Arkada fileto cepler.. Marka: Massimo Dutti. Renkler: chocolate brown. Etiketler: lower, trouser, straight, office, cotton, dark-neutral."
599,Orta boy %100 hasır tote çanta,Yumuşak deriden büzgülü kova çanta. Kısa saplı ve uzun ayarlanabilir askılı tasarım.,10550.0,10,10,2026-03-25 07:51:55.306,2026-04-01 23:28:42.772972,Massimo Dutti,"[""Beige""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/orta-boy-100-has%C4%B1r-tote-canta-l06922605?pelement=56718407,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""not_applicable"", ""volume"": ""medium"", ""subtype"": [""shoulder""], ""material"": ""leather"", ""occasion"": [""daily"", ""office""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""bag"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""shoes""]}","[""Bags"", ""Casual"", ""Regular"", ""Wicker""]",['beige'],"['spring', 'summer', 'autumn', 'winter']","['bags', 'casual', 'regular', 'wicker']",bags,"Ürün: Orta boy %100 hasır tote çanta. Açıklama: Yumuşak deriden büzgülü kova çanta. Kısa saplı ve uzun ayarlanabilir askılı tasarım.. Marka: Massimo Dutti. Renkler: beige. Etiketler: bags, casual, regular, wicker."
589,Barrel fit keten pantolon,"Düz paça kumaş pantolon. Kemer köprülü, orta bel. Yan cepler ve arkada biyeli cepler.",5750.0,10,6,2026-03-24 19:57:52.532,2026-04-01 23:27:39.725,Massimo Dutti,"[""Chocolate Brown""]",female,"[""spring"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/barrel-fit-keten-pantolon-l05059763?pelement=59909977,"{""fit"": ""relaxed"", ""style"": [""casual"", ""minimal""], ""length"": ""maxi"", ""volume"": ""medium"", ""subtype"": [""trouser""], ""material"": ""cotton"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""neutral"", ""silhouette"": ""straight"", ""product_group"": ""lower"", ""layering_level"": ""not_applicable"", ""formality_level"": 2, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""outerwear"", ""shoes"", ""bag"", ""accessory""]}","[""lower"", ""trouser"", ""relaxed"", ""casual"", ""cotton"", ""neutral""]",['chocolate brown'],"['spring', 'autumn', 'winter']","['lower', 'trouser', 'relaxed', 'casual', 'cotton', 'neutral']",pants,"Ürün: Barrel fit keten pantolon. Açıklama: Düz paça kumaş pantolon. Kemer köprülü, orta bel. Yan cepler ve arkada biyeli cepler.. Marka: Massimo Dutti. Renkler: chocolate brown. Etiketler: lower, trouser, relaxed, casual, cotton, neutral."
613,Maxi süet deri tote çanta,Stüktürel omuz çantası. Mıknatıslı kapaklı kapama. İçte fermuarlı cep ve kart bölmeleri.,13950.0,10,10,2026-03-25 07:52:00.963,2026-04-01 23:29:35.010367,Massimo Dutti,"[""Ecru""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/maxi-suet-deri-tote-canta-l06932602?pelement=58075700,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""office""], ""length"": ""not_applicable"", ""volume"": ""medium"", ""subtype"": [""shoulder""], ""material"": ""leather"", ""occasion"": [""daily"", ""office"", ""evening""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""bag"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""shoes""]}","[""Bags"", ""Casual"", ""Office"", ""Suede""]",['ecru'],"['spring', 'summer', 'autumn', 'winter']","['bags', 'casual', 'office', 'suede']",bags,"Ürün: Maxi süet deri tote çanta. Açıklama: Stüktürel omuz çantası. Mıknatıslı kapaklı kapama. İçte fermuarlı cep ve kart bölmeleri.. Marka: Massimo Dutti. Renkler: ecru. Etiketler: bags, casual, office, suede."
401,Kısa kuzu derisi ceket - STUDIO,"Hafif dolgulu jile ceket. Dik yaka, fermuar kapama. Yanlarda biyeli cepler.",99950.0,10,1,2026-03-24 18:52:55.626,2026-04-01 23:13:25.289846,Massimo Dutti,"[""Natural""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/k%C4%B1sa-kuzu-derisi-ceket--studio-l09600954?pelement=57718688,"{""fit"": ""oversized"", ""style"": [""evening"", ""party""], ""length"": ""midi"", ""volume"": ""high"", ""subtype"": [""jacket""], ""material"": ""velvet"", ""occasion"": [""evening"", ""party""], ""color_tone"": ""soft-light"", ""silhouette"": ""straight"", ""product_group"": ""outerwear"", ""layering_level"": ""moderate"", ""formality_level"": 4, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""upper"", ""shoes"", ""bag""]}","[""Outerwear"", ""Coat"", ""Party"", ""Short"", ""Fur""]",['natural'],"['spring', 'autumn']","['outerwear', 'coat', 'party', 'short', 'fur']",coats,"Ürün: Kısa kuzu derisi ceket - STUDIO. Açıklama: Hafif dolgulu jile ceket. Dik yaka, fermuar kapama. Yanlarda biyeli cepler.. Marka: Massimo Dutti. Renkler: natural. Etiketler: outerwear, coat, party, short, fur."
69,Asimetrik triko top,"Asimetrik yaka ve etek ucu, omuzları pilili kolsuz top.",3950.0,10,4,2026-03-24 16:15:04.206,2026-04-01 18:04:54.774387,Massimo Dutti,"[""white""]",female,"[""spring"", ""summer""]",massimo-dutti,https://www.zara.com/tr/tr/asimetrik-triko-top-p06873004.html?v1=512885957&v2=2419920,"{""fit"": ""oversized"", ""style"": ""minimal"", ""length"": ""long"", ""volume"": ""medium"", ""subtype"": ""shirt"", ""material"": ""cotton"", ""occasion"": ""office"", ""color_tone"": ""soft-light"", ""silhouette"": ""straight"", ""product_group"": ""upper"", ""layering_level"": ""easy"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""pants"", ""tailoring"", ""jeans"", ""skirt"", ""outerwear""]}","[""Topwear"", ""Blouse"", ""School"", ""Casual"", ""Office"", ""Oversize"", ""Cotton""]",['white'],"['spring', 'summer']","['topwear', 'blouse', 'school', 'casual', 'office', 'oversize', 'cotton']",blouse,"Ürün: Asimetrik triko top. Açıklama: Asimetrik yaka ve etek ucu, omuzları pilili kolsuz top.. Marka: Massimo Dutti. Renkler: white. Etiketler: topwear, blouse, school, casual, office, oversize, cotton."
698,Bronz görünümlü patina bileklik,Klasik desenli dokuma atkı. Saçaklı kenar detayları. Oversize ölçüler.,3450.0,10,11,2026-03-25 08:06:26.539,2026-04-01 23:50:19.578547,Massimo Dutti,"[""Brown"", ""Pistachio Green""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/bronz-gorunumlu-patina-bileklik-l04603711?pelement=56717708,"{""style"": [""minimal"", ""smart-casual""], ""volume"": ""low"", ""subtype"": [""jewelry"", ""necklace""], ""material"": ""metal"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""cool"", ""product_group"": ""accessory"", ""formality_level"": 2, ""compatible_categories"": [""upper"", ""dress"", ""outerwear""]}","[""Accessories"", ""Bracelets"", ""Casual"", ""Gold"", ""Textured""]","['brown', 'pistachio green']","['spring', 'summer', 'autumn', 'winter']","['accessories', 'bracelets', 'casual', 'gold', 'textured']",bracelet,"Ürün: Bronz görünümlü patina bileklik. Açıklama: Klasik desenli dokuma atkı. Saçaklı kenar detayları. Oversize ölçüler.. Marka: Massimo Dutti. Renkler: brown, pistachio green. Etiketler: accessories, bracelets, casual, gold, textured."
699,Bronz efektli yüzük seti,Yumuşak deriden slim-fit eldiven. Ekstra sıcaklık için astarlı iç yüzey. Bilekte düğme detaylı.,2750.0,10,11,2026-03-25 08:06:26.845,2026-04-01 23:50:19.578547,Massimo Dutti,"[""Orange""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/bronz-efektli-yuzuk-seti-l04604711?pelement=56717741,"{""style"": [""minimal"", ""office""], ""volume"": ""low"", ""subtype"": [""jewelry"", ""bracelet""], ""material"": ""metal"", ""occasion"": [""daily"", ""office"", ""evening""], ""color_tone"": ""warm"", ""product_group"": ""accessory"", ""formality_level"": 3, ""compatible_categories"": [""upper"", ""dress"", ""outerwear"", ""bag""]}","[""Accessories"", ""Bracelets"", ""Casual"", ""Gold"", ""Textured""]",['orange'],"['spring', 'autumn']","['accessories', 'bracelets', 'casual', 'gold', 'textured']",bracelet,"Ürün: Bronz efektli yüzük seti. Açıklama: Yumuşak deriden slim-fit eldiven. Ekstra sıcaklık için astarlı iç yüzey. Bilekte düğme detaylı.. Marka: Massimo Dutti. Renkler: orange. Etiketler: accessories, bracelets, casual, gold, textured."
710,Kalın dokulu bileklik,Klasik desenli dokuma atkı. Saçaklı kenar detayları. Oversize ölçüler.,2750.0,10,11,2026-03-25 08:06:30.158,2026-04-01 23:51:09.847522,Massimo Dutti,"[""Orange"", ""Silver""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/kal%C4%B1n-dokulu-bileklik-l04603723?pelement=56718095,"{""style"": [""minimal"", ""office""], ""volume"": ""low"", ""subtype"": [""jewelry"", ""earrings""], ""material"": ""metal"", ""occasion"": [""daily"", ""office"", ""evening""], ""color_tone"": ""cool"", ""product_group"": ""accessory"", ""formality_level"": 3, ""compatible_categories"": [""upper"", ""dress"", ""outerwear"", ""bag""]}","[""Accessories"", ""Bracelet"", ""Chic"", ""Gold""]","['orange', 'silver']","['spring', 'summer', 'autumn', 'winter']","['accessories', 'bracelet', 'chic', 'gold']",bracelet,"Ürün: Kalın dokulu bileklik. Açıklama: Klasik desenli dokuma atkı. Saçaklı kenar detayları. Oversize ölçüler.. Marka: Massimo Dutti. Renkler: orange, silver. Etiketler: accessories, bracelet, chic, gold."
712,Metal uçlu kolye,"Klasik deri kemer, metal toka kapamalı. Pürüzsüz yüzey. Genişlik: 3.5 cm.",3450.0,10,11,2026-03-25 08:06:30.679,2026-04-01 23:51:09.847522,Massimo Dutti,"[""Orange"", ""Silver""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/metal-uclu-kolye-l04602630?pelement=56717444,"{""style"": [""minimal"", ""evening""], ""volume"": ""low"", ""subtype"": [""jewelry"", ""earrings""], ""material"": ""metal"", ""occasion"": [""daily"", ""evening"", ""party""], ""color_tone"": ""warm"", ""product_group"": ""accessory"", ""formality_level"": 4, ""compatible_categories"": [""upper"", ""dress"", ""outerwear"", ""bag""]}","[""Accessories"", ""Necklace"", ""Casual"", ""Gold""]","['orange', 'silver']","['spring', 'summer', 'autumn', 'winter']","['accessories', 'necklace', 'casual', 'gold']",necklace,"Ürün: Metal uçlu kolye. Açıklama: Klasik deri kemer, metal toka kapamalı. Pürüzsüz yüzey. Genişlik: 3.5 cm.. Marka: Massimo Dutti. Renkler: orange, silver. Etiketler: accessories, necklace, casual, gold."
138,Kemerli midi elbise,Klapa yaka ve kısa kollu elbise. Önü kapaklı cepli ve kemerli. Önü düğmeli.,8950.0,10,14,2026-03-24 16:24:38.247,2026-04-01 18:19:32.661387,Massimo Dutti,"[""red""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/bagc%C4%B1kl%C4%B1-100-keten-midi-elbise-l04925200?pelement=58616074,"{""fit"": ""relaxed"", ""style"": [""casual"", ""minimal""], ""length"": ""midi"", ""volume"": ""high"", ""subtype"": [""midi""], ""material"": ""linen"", ""occasion"": [""daily"", ""weekend"", ""beach""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""wrap"", ""product_group"": ""dress"", ""layering_level"": ""difficult"", ""formality_level"": 2, ""outerwear_compatible"": false}","[""Dress"", ""Office"", ""Midi"", ""Slim-fit"", ""Polyester""]",['red'],"['spring', 'autumn']","['dress', 'office', 'midi', 'slim-fit', 'polyester']",dress,"Ürün: Kemerli midi elbise. Açıklama: Klapa yaka ve kısa kollu elbise. Önü kapaklı cepli ve kemerli. Önü düğmeli.. Marka: Massimo Dutti. Renkler: red. Etiketler: dress, office, midi, slim-fit, polyester."
54,Çizgili kısa kroşe örgü ceket,"Slim-fit blazer ceket. Klasik yaka, iki düğme kapamalı. Fileto cepler ve göğüs cebi.",6550.0,10,12,2026-03-24 16:01:54.878,2026-04-01 18:00:16.299291,Massimo Dutti,"[""Brown""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/cizgili-k%C4%B1sa-krose-orgu-ceket-l06700123?pelement=56717577,"{""fit"": ""straight"", ""style"": [""smart-casual"", ""romantic""], ""length"": ""midi"", ""volume"": ""medium"", ""subtype"": [""cardigan""], ""material"": ""knitwear"", ""occasion"": [""daily"", ""office"", ""weekend""], ""color_tone"": ""warm"", ""silhouette"": ""straight"", ""product_group"": ""upper"", ""layering_level"": ""moderate"", ""formality_level"": 2, ""outerwear_compatible"": true, ""compatible_categories"": [""lower"", ""shoes"", ""bag"", ""accessory"", ""outerwear""]}","[""Topwear"", ""Cardigan"", ""School"", ""Office"", ""Oversize"", ""Wool""]",['brown'],"['spring', 'autumn']","['topwear', 'cardigan', 'school', 'office', 'oversize', 'wool']",cardigan,"Ürün: Çizgili kısa kroşe örgü ceket. Açıklama: Slim-fit blazer ceket. Klasik yaka, iki düğme kapamalı. Fileto cepler ve göğüs cebi.. Marka: Massimo Dutti. Renkler: brown. Etiketler: topwear, cardigan, school, office, oversize, wool."
714,Sarkaç kolye,Klasik desenli dokuma atkı. Saçaklı kenar detayları. Oversize ölçüler.,2750.0,10,11,2026-03-25 08:06:31.087,2026-04-01 23:51:09.847522,Massimo Dutti,"[""Orange""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/sarkac-kolye-l04602709?pelement=56718172,"{""style"": [""minimal"", ""modern""], ""volume"": ""low"", ""subtype"": [""jewelry"", ""earrings""], ""material"": ""metal"", ""occasion"": [""daily"", ""office""], ""color_tone"": ""cool"", ""product_group"": ""accessory"", ""formality_level"": 3, ""compatible_categories"": [""upper"", ""dress"", ""outerwear"", ""bag""]}","[""Accessories"", ""Necklace"", ""Casual"", ""Gold""]",['orange'],"['spring', 'summer', 'autumn', 'winter']","['accessories', 'necklace', 'casual', 'gold']",necklace,"Ürün: Sarkaç kolye. Açıklama: Klasik desenli dokuma atkı. Saçaklı kenar detayları. Oversize ölçüler.. Marka: Massimo Dutti. Renkler: orange. Etiketler: accessories, necklace, casual, gold."
421,Kısa kroşe örgü ceket,"Klasik yakalı, tek sıra düğmeli blazer. İki düğme kapamalı. Vatkalı omuz yapısı.",6550.0,10,12,2026-03-24 19:04:21.16,2026-04-01 23:17:10.66516,Massimo Dutti,"[""Beige""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/k%C4%B1sa-krose-orgu-ceket-l06781301?pelement=58409359,"{""fit"": ""relaxed"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""mini"", ""volume"": ""medium"", ""subtype"": [""cardigan""], ""material"": ""knitwear"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""soft-light"", ""silhouette"": ""straight"", ""product_group"": ""upper"", ""layering_level"": ""easy"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""lower"", ""outerwear"", ""shoes"", ""bag""]}","[""Outerwear"", ""Jacket"", ""Casual"", ""Short"", ""Knit"", ""Textured""]",['beige'],"['spring', 'autumn']","['outerwear', 'jacket', 'casual', 'short', 'knit', 'textured']",jacket,"Ürün: Kısa kroşe örgü ceket. Açıklama: Klasik yakalı, tek sıra düğmeli blazer. İki düğme kapamalı. Vatkalı omuz yapısı.. Marka: Massimo Dutti. Renkler: beige. Etiketler: outerwear, jacket, casual, short, knit, textured."
409,Kısa keten karışımlı ceket,"Klasik yakalı, tek sıra düğmeli blazer. İki düğme kapamalı. Vatkalı omuz yapısı.",8950.0,10,1,2026-03-24 19:04:16.329,2026-04-01 23:17:10.66516,Massimo Dutti,"[""Brown""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/k%C4%B1sa-keten-kar%C4%B1s%C4%B1ml%C4%B1-ceket-l06008662?pelement=57703651,"{""fit"": ""relaxed"", ""style"": [""minimal"", ""office""], ""length"": ""midi"", ""volume"": ""medium"", ""subtype"": [""jacket""], ""material"": ""wool"", ""occasion"": [""daily"", ""office"", ""weekend""], ""color_tone"": ""neutral"", ""silhouette"": ""straight"", ""product_group"": ""outerwear"", ""layering_level"": ""moderate"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""upper"", ""shoes"", ""bag""]}","[""Outerwear"", ""Jacket"", ""Short"", ""Linen""]",['brown'],"['spring', 'autumn']","['outerwear', 'jacket', 'short', 'linen']",jacket,"Ürün: Kısa keten karışımlı ceket. Açıklama: Klasik yakalı, tek sıra düğmeli blazer. İki düğme kapamalı. Vatkalı omuz yapısı.. Marka: Massimo Dutti. Renkler: brown. Etiketler: outerwear, jacket, short, linen."
420,Fermuarlı kısa suni kürk kaban,"Kısa, klapa yakalı ve uzun kollu kaban. Yan cepli. Ton sür ton iç astarlı. Önü fermuar kapamalı.",8950.0,10,1,2026-03-24 19:04:20.714,2026-04-01 23:17:10.66516,Massimo Dutti,"[""white""]",female,"[""winter""]",massimo-dutti,https://www.zara.com/tr/tr/fermuarli-kisa-suni-kurk-kaban-p04391833.html?v1=505121104,"{""fit"": ""relaxed"", ""style"": [""party""], ""length"": ""medium"", ""volume"": ""medium"", ""subtype"": [""coat""], ""material"": ""fur"", ""occasion"": [""party"", ""weekend""], ""color_tone"": ""light"", ""silhouette"": ""straight"", ""product_group"": ""outerwear"", ""layering_level"": ""moderate"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""upper"", ""shoes"", ""bag""]}","[""Outerwear"", ""Coat"", ""Party"", ""Short"", ""Fur"", ""Textured""]",['white'],['winter'],"['outerwear', 'coat', 'party', 'short', 'fur', 'textured']",coats,"Ürün: Fermuarlı kısa suni kürk kaban. Açıklama: Kısa, klapa yakalı ve uzun kollu kaban. Yan cepli. Ton sür ton iç astarlı. Önü fermuar kapamalı.. Marka: Massimo Dutti. Renkler: white. Etiketler: outerwear, coat, party, short, fur, textured."
611,Mini hasır tote çanta,"Yanları detaylı, mini hasır tote çanta. İki adet tutma saplı. Çıkarılabilir omuz askılı. İç cepli ve düğmeli şerit kapamalı.",17950.0,10,10,2026-03-25 07:52:00.26,2026-04-01 23:29:35.010367,Massimo Dutti,"[""Burgundy""]",female,"[""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.zara.com/tr/tr/mini-hasir-tote-canta-p16212711.html?v1=526250577,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""office""], ""length"": ""not_applicable"", ""volume"": ""low"", ""subtype"": [""tote""], ""material"": ""leather"", ""occasion"": [""daily"", ""office"", ""weekend""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""bag"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""shoes""]}","[""Bags"", ""Casual"", ""Office"", ""Formal"", ""Gold"", ""Leather""]",['burgundy'],"['summer', 'autumn', 'winter']","['bags', 'casual', 'office', 'formal', 'gold', 'leather']",bags,"Ürün: Mini hasır tote çanta. Açıklama: Yanları detaylı, mini hasır tote çanta. İki adet tutma saplı. Çıkarılabilir omuz askılı. İç cepli ve düğmeli şerit kapamalı.. Marka: Massimo Dutti. Renkler: burgundy. Etiketler: bags, casual, office, formal, gold, leather."
716,İnce sert bileklik seti,Çoklu ince sert metal bileklik seti.,1750.0,10,11,2026-03-25 08:06:31.51,2026-04-01 23:51:09.847522,Massimo Dutti,"[""gold""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.zara.com/tr/tr/coklu-ince-bileklik-seti-p04736131.html?v1=523810568&v2=2418989,"{""style"": [""minimal"", ""modern""], ""subtype"": [""jewelry"", ""bracelet""], ""occasion"": [""daily"", ""evening"", ""party""], ""color_tone"": ""warm"", ""product_group"": ""accessory"", ""formality_level"": 4, ""compatible_categories"": [""upper"", ""dress"", ""outerwear"", ""bag""]}","[""Accessories"", ""Bracelet"", ""Party"", ""Gold""]",['gold'],"['spring', 'summer', 'autumn', 'winter']","['accessories', 'bracelet', 'party', 'gold']",bracelet,"Ürün: İnce sert bileklik seti. Açıklama: Çoklu ince sert metal bileklik seti.. Marka: Massimo Dutti. Renkler: gold. Etiketler: accessories, bracelet, party, gold."
725,Çift dantel parçalı küpe,"Fitilli triko bere. Katlanabilir kenarlı, standart beden, ayarlanabilir kalıp.",2250.0,10,11,2026-03-25 08:06:33.897,2026-04-01 23:51:50.329238,Massimo Dutti,"[""Orange""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/cift-dantel-parcal%C4%B1-kupe-l04605715?pelement=56717476,"{""style"": [""minimal"", ""smart-casual""], ""volume"": ""medium"", ""subtype"": [""jewelry"", ""necklace""], ""material"": ""metal"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""warm"", ""product_group"": ""accessory"", ""formality_level"": 3, ""compatible_categories"": [""upper"", ""dress"", ""outerwear""]}","[""Accessories"", ""Earrings"", ""Chic"", ""Gold"", ""Textured""]",['orange'],"['spring', 'summer', 'autumn', 'winter']","['accessories', 'earrings', 'chic', 'gold', 'textured']",earrings,"Ürün: Çift dantel parçalı küpe. Açıklama: Fitilli triko bere. Katlanabilir kenarlı, standart beden, ayarlanabilir kalıp.. Marka: Massimo Dutti. Renkler: orange. Etiketler: accessories, earrings, chic, gold, textured."
132,Pelerin kollu gömlek elbise,Ana kumaşı pamuk ipliğinden üretilmiş elbise. Yakalı ve omuzları patletli pelerin kollu. Bağcıklı ayarlanabilir aynı kumaş kemerli. Ön cepli. Eva kesim etek ucu. Önü düğme iliklemeli.,6950.0,10,14,2026-03-24 16:24:36.911,2026-04-01 18:19:32.661387,Massimo Dutti,"[""Black""]",female,"[""summer"", ""spring""]",massimo-dutti,https://www.massimodutti.com/tr/dugum-detayl%C4%B1-dokumlu-uzun-bask%C4%B1l%C4%B1-elbise-l06622988?pelement=58815921,"{""fit"": ""relaxed"", ""style"": [""minimal"", ""smart-casual""], ""length"": null, ""volume"": ""medium"", ""subtype"": [""top""], ""material"": ""satin"", ""occasion"": [""daily"", ""office""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""upper"", ""layering_level"": ""easy"", ""formality_level"": 2, ""outerwear_compatible"": true}","[""Dress"", ""Office"", ""Midi"", ""Regular"", ""Casual"", ""Cotton""]",['black'],"['summer', 'spring']","['dress', 'office', 'midi', 'regular', 'casual', 'cotton']",dress,"Ürün: Pelerin kollu gömlek elbise. Açıklama: Ana kumaşı pamuk ipliğinden üretilmiş elbise. Yakalı ve omuzları patletli pelerin kollu. Bağcıklı ayarlanabilir aynı kumaş kemerli. Ön cepli. Eva kesim etek ucu. Önü düğme iliklemeli.. Marka: Massimo Dutti. Renkler: black. Etiketler: dress, office, midi, regular, casual, cotton."
614,Orta boy örgü napa deri çanta,"Taneli dokulu crossbody çanta. Fermuarlı kapama, ayarlanabilir ve çıkarılabilir askılı.",13950.0,10,10,2026-03-25 07:52:01.54,2026-04-01 23:29:35.010367,Massimo Dutti,"[""Black""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/orta-boy-orgu-napa-deri-canta-l06901650?pelement=56718414,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""evening""], ""length"": ""not_applicable"", ""volume"": ""low"", ""subtype"": [""mini-bag""], ""material"": ""leather"", ""occasion"": [""daily"", ""evening"", ""party""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""bag"", ""layering_level"": ""not_applicable"", ""formality_level"": 4, ""outerwear_compatible"": true, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""shoes""]}","[""Bags"", ""Casual"", ""Office"", ""Textured"", ""Leather""]",['black'],"['spring', 'summer', 'autumn', 'winter']","['bags', 'casual', 'office', 'textured', 'leather']",bags,"Ürün: Orta boy örgü napa deri çanta. Açıklama: Taneli dokulu crossbody çanta. Fermuarlı kapama, ayarlanabilir ve çıkarılabilir askılı.. Marka: Massimo Dutti. Renkler: black. Etiketler: bags, casual, office, textured, leather."
655,İşlemeli sert çanta,Sert kumaş el çantası. askili top üzerinde suni incili işlemeli detaylar. Çift tutma sapı ve çıkarılabilir metalik çapraz askı. İç cepli. Mıknatıslı düğme kapamalı.,22950.0,10,10,2026-03-25 07:52:17.861,2026-04-01 23:42:13.078208,Massimo Dutti,"[""White""]",female,"[""spring"", ""summer"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/md-icon-catlak-napa-deri-maxi-canta-l06920606?pelement=57715003,"{""fit"": ""not_applicable"", ""style"": [""casual"", ""minimal""], ""length"": ""not_applicable"", ""volume"": ""low"", ""subtype"": [""handbag""], ""material"": ""leather"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""bag"", ""layering_level"": ""not_applicable"", ""formality_level"": 2, ""outerwear_compatible"": true, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""shoes""]}","[""Bags"", ""Casual"", ""Office"", ""Embroidered"", ""Textured""]",['white'],"['spring', 'summer', 'autumn']","['bags', 'casual', 'office', 'embroidered', 'textured']",bags,"Ürün: İşlemeli sert çanta. Açıklama: Sert kumaş el çantası. askili top üzerinde suni incili işlemeli detaylar. Çift tutma sapı ve çıkarılabilir metalik çapraz askı. İç cepli. Mıknatıslı düğme kapamalı.. Marka: Massimo Dutti. Renkler: white. Etiketler: bags, casual, office, embroidered, textured."
